record_type,task_id,dataset_id,route_id,scout_id,review_model_id,analysis_split,benchmark_split,policy,requested_human_review_fraction,n_cases,human_review_n,human_review_fraction,automatic_n,automatic_coverage,corrected_retained,introduced_auto,dangerous_introduced_auto,both_wrong_auto_closed,net_retained,automatic_correct_n,automatic_error_n,automatic_accuracy,review_captured_corrected,review_captured_introduced,review_captured_dangerous_introduced,review_captured_both_wrong,human_review_resolution_assumed_correct,current_case_ground_truth_used_for_action,retrospective_outcome_used_for_fit_selection_or_threshold,locked_comparator_policy,comparator_corrected_retained,delta_corrected_retained,comparator_introduced_auto,delta_introduced_auto,comparator_dangerous_introduced_auto,delta_dangerous_introduced_auto,comparator_both_wrong_auto_closed,delta_both_wrong_auto_closed,comparator_net_retained,delta_net_retained,comparator_automatic_error_n,delta_automatic_error_n,net_difference_ci_lower,net_difference_ci_upper,bootstrap_replicates,bootstrap_group_count,outcome,outcome_events,outcome_prevalence,outcome_auroc,outcome_auprc,study_decision,protocol_sha256,source_commit_sha,generated_at_utc
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,learned_safe_adoption,0.3,1036,311,0.3001930502,725,0.6998069498,33,11,9,34,22,667,58,0.92,63,27,8,77,False,False,False,higher_confidence,34,-1,5,6,3,6,29,5,29,-7,34,24,-19,5,1000,1036,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,soft_vote,0.3,1036,311,0.3001930502,725,0.6998069498,0,0,0,34,0,691,34,0.9531034483,109,41,17,77,False,False,False,higher_confidence,34,-34,5,-5,3,-3,29,5,29,-29,34,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,always_adopt_review,0.05,485,24,0.04948453608,461,0.9505154639,52,19,11,30,33,412,49,0.8937093275,5,6,3,7,False,False,False,higher_confidence,39,13,13,6,8,3,32,-2,26,7,54,-5,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,higher_confidence,0.05,485,24,0.04948453608,461,0.9505154639,39,13,8,32,26,407,54,0.8828633406,9,4,1,5,False,False,False,higher_confidence,39,0,13,0,8,0,32,0,26,0,54,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,keep_scout,0.05,485,24,0.04948453608,461,0.9505154639,0,0,0,31,0,385,76,0.8351409978,12,1,1,6,False,False,False,higher_confidence,39,-39,13,-13,8,-8,32,-1,26,-26,54,22,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,learned_safe_adoption,0.05,485,24,0.04948453608,461,0.9505154639,40,16,9,36,24,396,65,0.8590021692,4,5,1,1,False,False,False,higher_confidence,39,1,13,3,8,1,32,4,26,-2,54,11,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,soft_vote,0.05,485,24,0.04948453608,461,0.9505154639,35,12,8,33,23,407,54,0.8828633406,13,6,3,4,False,False,False,higher_confidence,39,-4,13,-1,8,0,32,1,26,-3,54,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,always_adopt_review,0.1,485,48,0.09896907216,437,0.9010309278,43,18,10,27,25,392,45,0.8970251716,14,7,4,10,False,False,False,higher_confidence,35,8,12,6,8,2,29,-2,23,2,48,-3,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,higher_confidence,0.1,485,48,0.09896907216,437,0.9010309278,35,12,8,29,23,389,48,0.8901601831,15,7,3,8,False,False,False,higher_confidence,35,0,12,0,8,0,29,0,23,0,48,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,keep_scout,0.1,485,48,0.09896907216,437,0.9010309278,0,0,0,26,0,374,63,0.8558352403,20,6,5,11,False,False,False,higher_confidence,35,-35,12,-12,8,-8,29,-3,23,-23,48,15,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,learned_safe_adoption,0.1,485,48,0.09896907216,437,0.9010309278,34,12,7,32,22,384,53,0.8787185355,14,9,3,5,False,False,False,higher_confidence,35,-1,12,0,8,-1,29,3,23,-1,48,5,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,soft_vote,0.1,485,48,0.09896907216,437,0.9010309278,28,8,5,26,20,398,39,0.9107551487,24,11,8,11,False,False,False,higher_confidence,35,-7,12,-4,8,-3,29,-3,23,-3,48,-9,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,always_adopt_review,0.2,485,97,0.2,388,0.8,30,9,7,21,21,358,30,0.9226804124,27,16,7,16,False,False,False,higher_confidence,24,6,7,2,5,2,21,0,17,4,29,1,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,higher_confidence,0.2,485,97,0.2,388,0.8,24,7,5,21,17,359,29,0.925257732,32,15,8,16,False,False,False,higher_confidence,24,0,7,0,5,0,21,0,17,0,29,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,keep_scout,0.2,485,97,0.2,388,0.8,0,0,0,19,0,349,39,0.8994845361,37,11,7,18,False,False,False,higher_confidence,24,-24,7,-7,5,-5,21,-2,17,-17,29,10,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,learned_safe_adoption,0.2,485,97,0.2,388,0.8,23,6,5,23,17,353,35,0.9097938144,28,18,7,14,False,False,False,higher_confidence,24,-1,7,-1,5,0,21,2,17,0,29,6,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,soft_vote,0.2,485,97,0.2,388,0.8,12,5,3,19,7,364,24,0.9381443299,45,19,10,18,False,False,False,higher_confidence,24,-12,7,-2,5,-2,21,-2,17,-10,29,-5,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,always_adopt_review,0.3,485,146,0.3010309278,339,0.6989690722,17,6,3,11,11,322,17,0.9498525074,40,19,11,26,False,False,False,higher_confidence,15,2,5,1,3,0,15,-4,10,1,20,-3,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,higher_confidence,0.3,485,146,0.3010309278,339,0.6989690722,15,5,3,15,10,319,20,0.9410029499,42,20,11,22,False,False,False,higher_confidence,15,0,5,0,3,0,15,0,10,0,20,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,keep_scout,0.3,485,146,0.3010309278,339,0.6989690722,0,0,0,14,0,311,28,0.9174041298,43,16,10,23,False,False,False,higher_confidence,15,-15,5,-5,3,-3,15,-1,10,-10,20,8,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,learned_safe_adoption,0.3,485,146,0.3010309278,339,0.6989690722,16,3,4,15,13,319,20,0.9410029499,39,22,9,22,False,False,False,higher_confidence,15,1,5,-2,3,1,15,0,10,3,20,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,soft_vote,0.3,485,146,0.3010309278,339,0.6989690722,0,0,0,13,0,326,13,0.9616519174,57,25,14,24,False,False,False,higher_confidence,15,-15,5,-5,3,-3,15,-2,10,-10,20,-7,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,always_adopt_review,0.05,1036,52,0.05019305019,984,0.9498069498,102,40,15,87,62,857,127,0.8709349593,14,8,6,17,False,False,False,higher_confidence,89,13,24,16,11,4,89,-2,65,-3,126,1,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,higher_confidence,0.05,1036,52,0.05019305019,984,0.9498069498,89,24,11,89,65,858,126,0.8719512195,14,9,3,15,False,False,False,higher_confidence,89,0,24,0,11,0,89,0,65,0,126,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,keep_scout,0.05,1036,52,0.05019305019,984,0.9498069498,0,0,0,93,0,797,187,0.8099593496,22,5,3,11,False,False,False,higher_confidence,89,-89,24,-24,11,-11,89,4,65,-65,126,61,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,learned_safe_adoption,0.05,1036,52,0.05019305019,984,0.9498069498,83,31,16,87,52,843,141,0.8567073171,10,7,4,17,False,False,False,higher_confidence,89,-6,24,7,11,5,89,-2,65,-13,126,15,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,soft_vote,0.05,1036,52,0.05019305019,984,0.9498069498,79,24,8,90,55,859,125,0.8729674797,26,10,10,14,False,False,False,higher_confidence,89,-10,24,0,11,-3,89,1,65,-10,126,-1,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,always_adopt_review,0.1,1036,104,0.1003861004,932,0.8996138996,90,31,14,79,59,822,110,0.8819742489,26,17,7,25,False,False,False,higher_confidence,76,14,19,12,9,5,79,0,57,2,107,3,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,higher_confidence,0.1,1036,104,0.1003861004,932,0.8996138996,76,19,9,79,57,825,107,0.885193133,31,18,8,25,False,False,False,higher_confidence,76,0,19,0,9,0,79,0,57,0,107,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,keep_scout,0.1,1036,104,0.1003861004,932,0.8996138996,0,0,0,80,0,771,161,0.8272532189,35,11,5,24,False,False,False,higher_confidence,76,-76,19,-19,9,-9,79,1,57,-57,107,54,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,learned_safe_adoption,0.1,1036,104,0.1003861004,932,0.8996138996,73,29,14,81,44,805,127,0.8637339056,26,12,6,23,False,False,False,higher_confidence,76,-3,19,10,9,5,79,2,57,-13,107,20,-30,5,1000,1036,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,soft_vote,0.1,1036,104,0.1003861004,932,0.8996138996,56,15,7,81,41,827,105,0.8873390558,51,24,11,23,False,False,False,higher_confidence,76,-20,19,-4,9,-2,79,2,57,-16,107,-2,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,always_adopt_review,0.2,1036,207,0.1998069498,829,0.8001930502,58,15,7,58,43,756,73,0.9119420989,58,33,14,46,False,False,False,higher_confidence,49,9,13,2,7,0,57,1,36,7,75,-2,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,higher_confidence,0.2,1036,207,0.1998069498,829,0.8001930502,49,13,7,57,36,754,75,0.9095295537,62,30,13,47,False,False,False,higher_confidence,49,0,13,0,7,0,57,0,36,0,75,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,keep_scout,0.2,1036,207,0.1998069498,829,0.8001930502,0,0,0,57,0,725,104,0.8745476478,69,18,7,47,False,False,False,higher_confidence,49,-49,13,-13,7,-7,57,0,36,-36,75,29,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,learned_safe_adoption,0.2,1036,207,0.1998069498,829,0.8001930502,58,19,12,54,39,745,84,0.8986731001,47,24,9,50,False,False,False,higher_confidence,49,9,13,6,7,5,57,-3,36,3,75,9,-12,19,1000,1036,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,soft_vote,0.2,1036,207,0.1998069498,829,0.8001930502,18,4,3,68,14,757,72,0.9131483715,98,44,18,36,False,False,False,higher_confidence,49,-31,13,-9,7,-4,57,11,36,-22,75,-3,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,always_adopt_review,0.3,1036,311,0.3001930502,725,0.6998069498,39,9,6,40,30,676,49,0.9324137931,77,39,15,64,False,False,False,higher_confidence,35,4,9,0,6,0,37,3,26,4,46,3,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,higher_confidence,0.3,1036,311,0.3001930502,725,0.6998069498,35,9,6,37,26,679,46,0.9365517241,81,38,14,67,False,False,False,higher_confidence,35,0,9,0,6,0,37,0,26,0,46,0,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,keep_scout,0.3,1036,311,0.3001930502,725,0.6998069498,0,0,0,41,0,658,67,0.9075862069,90,27,13,63,False,False,False,higher_confidence,35,-35,9,-9,6,-6,37,4,26,-26,46,21,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,learned_safe_adoption,0.3,1036,311,0.3001930502,725,0.6998069498,40,16,12,37,24,666,59,0.9186206897,70,30,9,67,False,False,False,higher_confidence,35,5,9,7,6,6,37,0,26,-2,46,13,-16,12,1000,1036,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
policy_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,soft_vote,0.3,1036,311,0.3001930502,725,0.6998069498,0,0,0,41,0,684,41,0.9434482759,116,48,21,63,False,False,False,higher_confidence,35,-35,9,-9,6,-6,37,4,26,-26,46,-5,,,,,,,,,,NO_SIGNAL,2f59bd1be60f0821bed0703a14d2a96760f8e9cf18d1165351a1c30c47c89abb,7044f5978a557f5b391b95c88ad08a89cc492b63,2026-07-30T12:57:04+08:00
