record_type,task_id,dataset_id,evaluation_design,route_id,scout_id,expert_id,benchmark_split,analysis_split,cohort,model_component,evaluation_cohort,n_cases,events,prevalence,auroc,auprc,feature_columns,dataset_id_used_as_predictor,current_case_expert_output_used_for_ranking,test_used_for_fit_threshold_budget_or_route_selection,retrospective_only,comparison_axis,policy,requested_budget,budget_source,risk_cap,risk_cap_met,selected_n,realized_budget,corrected_total,introduced_total,corrected_selected,introduced_selected,dangerous_introduced_selected,net_selected,corrected_capture_rate,help_rate_among_consulted,harm_rate_among_consulted,introduced_burden_per_case,scout_accuracy,final_accuracy,cost_protocol_id,cost_comparable,estimated_component_cost_ms_per_case,formal_v1_1_route,policy_may_grant_eligibility,safety_eligibility_gate_required,locked_comparator_policy,comparator_corrected_selected,delta_corrected_selected,comparator_introduced_selected,delta_introduced_selected,comparator_net_selected,delta_net_selected,comparator_selected_n,delta_selected_n,corrected_difference_ci_lower,corrected_difference_ci_upper,introduced_difference_ci_lower,introduced_difference_ci_upper,net_difference_ci_lower,net_difference_ci_upper,bootstrap_replicates,bootstrap_group_count
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,locked_introduced_risk_cap,help_only_logistic,0.01,development_oof_locked_for_risk_cap,0.2,True,10,0.009652509653,78,105,0,2,0,-2,0,0,0.2,0.001930501931,0.8523166023,0.8503861004,h100_gpu_forward_only_batch16_component_v0_1,True,3.429852045,False,False,True,entropy,10,-10,3,-1,7,-9,31,-21,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,locked_introduced_risk_cap,entropy,0.03,development_oof_locked_for_risk_cap,0.2,True,31,0.02992277992,78,105,10,3,0,7,0.1282051282,0.3225806452,0.09677419355,0.002895752896,0.8523166023,0.8590733591,h100_gpu_forward_only_batch16_component_v0_1,True,3.447519003,False,False,True,entropy,10,0,3,0,7,0,31,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,locked_introduced_risk_cap,harm_only_logistic,0.23,development_oof_locked_for_risk_cap,0.2,True,238,0.2297297297,78,105,0,3,0,-3,0,0,0.01260504202,0.002895752896,0.8523166023,0.8494208494,h100_gpu_forward_only_batch16_component_v0_1,True,3.62166474,False,False,True,entropy,10,-10,3,0,7,-10,31,207,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.3,development_oof_locked_for_risk_cap,0.2,True,311,0.3001930502,78,105,16,10,0,6,0.2051282051,0.05144694534,0.03215434084,0.009652509653,0.8523166023,0.8581081081,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,entropy,10,6,3,7,7,-1,31,280,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,reference_endpoint,scout_only,0,fixed_grid,,,0,0,78,105,0,0,0,0,0,,,0,0.8523166023,0.8523166023,h100_gpu_forward_only_batch16_component_v0_1,True,3.421439207,False,False,True,,,,,,,,,,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,reference_endpoint,always_expert,1,fixed_grid,,,1036,1,78,105,78,105,0,-27,1,0.07528957529,0.1013513514,0.1013513514,0.8523166023,0.8262548263,h100_gpu_forward_only_batch16_component_v0_1,True,4.293009173,False,False,True,,,,,,,,,,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,dual_logistic_harm_screened_help,0.05,fixed_grid,,,52,0.05019305019,78,105,0,0,0,0,0,0,0,0,0.8523166023,0.8523166023,h100_gpu_forward_only_batch16_component_v0_1,True,3.465185962,False,False,True,margin,17,-17,5,-5,12,-12,52,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,entropy,0.05,fixed_grid,,,52,0.05019305019,78,105,15,6,0,9,0.1923076923,0.2884615385,0.1153846154,0.005791505792,0.8523166023,0.861003861,h100_gpu_forward_only_batch16_component_v0_1,True,3.465185962,False,False,True,margin,17,-2,5,1,12,-3,52,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,harm_only_logistic,0.05,fixed_grid,,,52,0.05019305019,78,105,0,0,0,0,0,0,0,0,0.8523166023,0.8523166023,h100_gpu_forward_only_batch16_component_v0_1,True,3.465185962,False,False,True,margin,17,-17,5,-5,12,-12,52,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,help_only_logistic,0.05,fixed_grid,,,52,0.05019305019,78,105,13,14,0,-1,0.1666666667,0.25,0.2692307692,0.01351351351,0.8523166023,0.8513513514,h100_gpu_forward_only_batch16_component_v0_1,True,3.465185962,False,False,True,margin,17,-4,5,9,12,-13,52,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,margin,0.05,fixed_grid,,,52,0.05019305019,78,105,17,5,0,12,0.2179487179,0.3269230769,0.09615384615,0.004826254826,0.8523166023,0.8638996139,h100_gpu_forward_only_batch16_component_v0_1,True,3.465185962,False,False,True,margin,17,0,5,0,12,0,52,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,True,False,True,same_budget,oracle,0.05,fixed_grid,,,52,0.05019305019,78,105,52,0,0,52,0.6666666667,1,0,0,0.8523166023,0.9025096525,h100_gpu_forward_only_batch16_component_v0_1,True,3.465185962,False,False,True,margin,17,35,5,-5,12,40,52,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,dual_logistic_harm_screened_help,0.1,fixed_grid,,,104,0.1003861004,78,105,0,3,0,-3,0,0,0.02884615385,0.002895752896,0.8523166023,0.8494208494,h100_gpu_forward_only_batch16_component_v0_1,True,3.508932717,False,False,True,margin,30,-30,19,-16,11,-14,104,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,entropy,0.1,fixed_grid,,,104,0.1003861004,78,105,23,13,0,10,0.2948717949,0.2211538462,0.125,0.01254826255,0.8523166023,0.861969112,h100_gpu_forward_only_batch16_component_v0_1,True,3.508932717,False,False,True,margin,30,-7,19,-6,11,-1,104,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,harm_only_logistic,0.1,fixed_grid,,,104,0.1003861004,78,105,0,0,0,0,0,0,0,0,0.8523166023,0.8523166023,h100_gpu_forward_only_batch16_component_v0_1,True,3.508932717,False,False,True,margin,30,-30,19,-19,11,-11,104,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,help_only_logistic,0.1,fixed_grid,,,104,0.1003861004,78,105,24,27,0,-3,0.3076923077,0.2307692308,0.2596153846,0.02606177606,0.8523166023,0.8494208494,h100_gpu_forward_only_batch16_component_v0_1,True,3.508932717,False,False,True,margin,30,-6,19,8,11,-14,104,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,margin,0.1,fixed_grid,,,104,0.1003861004,78,105,30,19,0,11,0.3846153846,0.2884615385,0.1826923077,0.01833976834,0.8523166023,0.8629343629,h100_gpu_forward_only_batch16_component_v0_1,True,3.508932717,False,False,True,margin,30,0,19,0,11,0,104,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,True,False,True,same_budget,oracle,0.1,fixed_grid,,,104,0.1003861004,78,105,78,0,0,78,1,0.75,0,0,0.8523166023,0.9276061776,h100_gpu_forward_only_batch16_component_v0_1,True,3.508932717,False,False,True,margin,30,48,19,-19,11,67,104,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,dual_logistic_harm_screened_help,0.2,fixed_grid,,,207,0.1998069498,78,105,0,2,0,-2,0,0,0.009661835749,0.001930501931,0.8523166023,0.8503861004,h100_gpu_forward_only_batch16_component_v0_1,True,3.595584944,False,False,True,margin,50,-50,32,-30,18,-20,207,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,entropy,0.2,fixed_grid,,,207,0.1998069498,78,105,50,37,0,13,0.641025641,0.2415458937,0.1787439614,0.03571428571,0.8523166023,0.8648648649,h100_gpu_forward_only_batch16_component_v0_1,True,3.595584944,False,False,True,margin,50,0,32,5,18,-5,207,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,harm_only_logistic,0.2,fixed_grid,,,207,0.1998069498,78,105,0,3,0,-3,0,0,0.01449275362,0.002895752896,0.8523166023,0.8494208494,h100_gpu_forward_only_batch16_component_v0_1,True,3.595584944,False,False,True,margin,50,-50,32,-29,18,-21,207,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,help_only_logistic,0.2,fixed_grid,,,207,0.1998069498,78,105,44,53,0,-9,0.5641025641,0.2125603865,0.2560386473,0.05115830116,0.8523166023,0.8436293436,h100_gpu_forward_only_batch16_component_v0_1,True,3.595584944,False,False,True,margin,50,-6,32,21,18,-27,207,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,margin,0.2,fixed_grid,,,207,0.1998069498,78,105,50,32,0,18,0.641025641,0.2415458937,0.154589372,0.03088803089,0.8523166023,0.8696911197,h100_gpu_forward_only_batch16_component_v0_1,True,3.595584944,False,False,True,margin,50,0,32,0,18,0,207,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,True,False,True,same_budget,oracle,0.2,fixed_grid,,,207,0.1998069498,78,105,78,0,0,78,1,0.3768115942,0,0,0.8523166023,0.9276061776,h100_gpu_forward_only_batch16_component_v0_1,True,3.595584944,False,False,True,margin,50,28,32,-32,18,60,207,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,dual_logistic_harm_screened_help,0.3,fixed_grid,,,311,0.3001930502,78,105,16,10,0,6,0.2051282051,0.05144694534,0.03215434084,0.009652509653,0.8523166023,0.8581081081,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,margin,66,-50,58,-48,8,-2,311,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,entropy,0.3,fixed_grid,,,311,0.3001930502,78,105,68,63,0,5,0.8717948718,0.2186495177,0.2025723473,0.06081081081,0.8523166023,0.8571428571,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,margin,66,2,58,5,8,-3,311,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,harm_only_logistic,0.3,fixed_grid,,,311,0.3001930502,78,105,0,3,0,-3,0,0,0.009646302251,0.002895752896,0.8523166023,0.8494208494,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,margin,66,-66,58,-55,8,-11,311,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,help_only_logistic,0.3,fixed_grid,,,311,0.3001930502,78,105,62,70,0,-8,0.7948717949,0.1993569132,0.2250803859,0.06756756757,0.8523166023,0.8445945946,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,margin,66,-4,58,12,8,-16,311,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,False,False,True,same_budget,margin,0.3,fixed_grid,,,311,0.3001930502,78,105,66,58,0,8,0.8461538462,0.2122186495,0.1864951768,0.05598455598,0.8523166023,0.86003861,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,margin,66,0,58,0,8,0,311,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__flair,retfound_cfp,flair,retrospective_frozen,retrospective_evaluation,aptos_exact_duplicate_excluded_image_sensitivity,,,1036,,,,,,False,True,False,True,same_budget,oracle,0.3,fixed_grid,,,311,0.3001930502,78,105,78,0,0,78,1,0.2508038585,0,0,0.8523166023,0.9276061776,h100_gpu_forward_only_batch16_component_v0_1,True,3.683078454,False,False,True,margin,66,12,58,-58,8,70,311,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0,development_oof_locked_for_risk_cap,0.05,True,0,0,33,41,0,0,0,0,0,,,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.421439207,False,False,True,entropy,2,-2,0,0,2,-2,5,-5,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.01,development_oof_locked_for_risk_cap,0.05,True,5,0.01030927835,33,41,2,0,0,2,0.06060606061,0.4,0,0,0.8618556701,0.8659793814,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,2,0,0,0,2,0,5,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.01,development_oof_locked_for_risk_cap,0.05,True,5,0.01030927835,33,41,0,0,0,0,0,0,0,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,2,-2,0,0,2,-2,5,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0.01,development_oof_locked_for_risk_cap,0.05,True,5,0.01030927835,33,41,1,0,0,1,0.0303030303,0.2,0,0,0.8618556701,0.8639175258,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,2,-1,0,0,2,-1,5,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.3,development_oof_locked_for_risk_cap,0.05,True,146,0.3010309278,33,41,3,3,0,0,0.09090909091,0.02054794521,0.02054794521,0.00618556701,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.682537175,False,False,True,entropy,2,1,0,3,2,-2,5,141,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0,development_oof_locked_for_risk_cap,0.1,True,0,0,33,41,0,0,0,0,0,,,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.421439207,False,False,True,entropy,5,-5,1,-1,4,-4,10,-10,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.01,development_oof_locked_for_risk_cap,0.1,True,5,0.01030927835,33,41,0,0,0,0,0,0,0,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,5,-5,1,-1,4,-4,10,-5,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0.01,development_oof_locked_for_risk_cap,0.1,True,5,0.01030927835,33,41,1,0,0,1,0.0303030303,0.2,0,0,0.8618556701,0.8639175258,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,5,-4,1,-1,4,-3,10,-5,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.02,development_oof_locked_for_risk_cap,0.1,True,10,0.0206185567,33,41,5,1,0,4,0.1515151515,0.5,0.1,0.00206185567,0.8618556701,0.8701030928,h100_gpu_forward_only_batch16_component_v0_1,True,3.43932263,False,False,True,entropy,5,0,1,0,4,0,10,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.3,development_oof_locked_for_risk_cap,0.1,True,146,0.3010309278,33,41,3,3,0,0,0.09090909091,0.02054794521,0.02054794521,0.00618556701,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.682537175,False,False,True,entropy,5,-2,1,2,4,-4,10,136,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0,development_oof_locked_for_risk_cap,0.15,True,0,0,33,41,0,0,0,0,0,,,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.421439207,False,False,True,entropy,5,-5,1,-1,4,-4,10,-10,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.01,development_oof_locked_for_risk_cap,0.15,True,5,0.01030927835,33,41,0,0,0,0,0,0,0,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,5,-5,1,-1,4,-4,10,-5,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0.01,development_oof_locked_for_risk_cap,0.15,True,5,0.01030927835,33,41,1,0,0,1,0.0303030303,0.2,0,0,0.8618556701,0.8639175258,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,5,-4,1,-1,4,-3,10,-5,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.02,development_oof_locked_for_risk_cap,0.15,True,10,0.0206185567,33,41,5,1,0,4,0.1515151515,0.5,0.1,0.00206185567,0.8618556701,0.8701030928,h100_gpu_forward_only_batch16_component_v0_1,True,3.43932263,False,False,True,entropy,5,0,1,0,4,0,10,0,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.3,development_oof_locked_for_risk_cap,0.15,True,146,0.3010309278,33,41,3,3,0,0,0.09090909091,0.02054794521,0.02054794521,0.00618556701,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.682537175,False,False,True,entropy,5,-2,1,2,4,-4,10,136,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.01,development_oof_locked_for_risk_cap,0.2,True,5,0.01030927835,33,41,0,0,0,0,0,0,0,0,0.8618556701,0.8618556701,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,6,-6,3,-3,3,-3,15,-10,,,,,,,,
policy_performance,aptos_dr_5class,APTOS2019,aptos_task_adaptation,aptos_dr_5class::retfound_cfp__to__keepfit_cfp,retfound_cfp,keepfit_cfp,development,development_oof,aptos_exact_duplicate_excluded_image_sensitivity,,,485,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0.01,development_oof_locked_for_risk_cap,0.2,True,5,0.01030927835,33,41,1,0,0,1,0.0303030303,0.2,0,0,0.8618556701,0.8639175258,h100_gpu_forward_only_batch16_component_v0_1,True,3.430380918,False,False,True,entropy,6,-5,3,-3,3,-2,15,-10,,,,,,,,
