record_type,task_id,dataset_id,route_id,scout_id,review_model_id,analysis_split,benchmark_split,cohort,policy,requested_review_fraction,disagreement_cases,selected_n,realized_review_fraction,harmful_conflict_events,harmful_conflict_captured,harmful_conflict_capture_rate,harmful_conflict_yield,introduced_events,introduced_captured,introduced_capture_rate,dangerous_introduced_events,dangerous_introduced_captured,dangerous_introduced_capture_rate,both_wrong_events,both_wrong_captured,both_wrong_capture_rate,large_grade_conflict_events,large_grade_conflict_captured,severe_threshold_crossing_events,severe_threshold_crossing_captured,current_case_ground_truth_used_for_priority,retrospective_outcome_used_for_fit_selection_or_threshold,locked_comparator_policy,comparator_harmful_conflict_captured,delta_harmful_conflict_captured,comparator_introduced_captured,delta_introduced_captured,comparator_dangerous_introduced_captured,delta_dangerous_introduced_captured,comparator_both_wrong_captured,delta_both_wrong_captured,comparator_large_grade_conflict_captured,delta_large_grade_conflict_captured,comparator_severe_threshold_crossing_captured,delta_severe_threshold_crossing_captured,harmful_capture_difference_ci_lower,harmful_capture_difference_ci_upper,bootstrap_replicates,bootstrap_group_count,target,target_events,target_prevalence,target_auroc,target_auprc,study_decision,protocol_sha256,source_commit_sha,generated_at_utc
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,entropy,0.2,94,19,0.2021276596,37,5,0.1351351351,0.2631578947,25,2,0.08,14,2,0.1428571429,12,3,0.25,32,8,52,12,False,False,random,9,-4,4,-2,6,-4,5,-2,7,1,11,1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.2,94,19,0.2021276596,37,8,0.2162162162,0.4210526316,25,6,0.24,14,2,0.1428571429,12,2,0.1666666667,32,5,52,7,False,False,random,9,-1,4,2,6,-4,5,-3,7,-2,11,-4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,margin,0.2,94,19,0.2021276596,37,7,0.1891891892,0.3684210526,25,5,0.2,14,3,0.2142857143,12,2,0.1666666667,32,11,52,12,False,False,random,9,-2,4,1,6,-3,5,-3,7,4,11,1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,random,0.2,94,19,0.2021276596,37,9,0.2432432432,0.4736842105,25,4,0.16,14,6,0.4285714286,12,5,0.4166666667,32,7,52,11,False,False,random,9,0,4,0,6,0,5,0,7,0,11,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,disagreement_js,0.3,94,28,0.2978723404,37,10,0.2702702703,0.3571428571,25,7,0.28,14,4,0.2857142857,12,3,0.25,32,14,52,18,False,False,random,12,-2,6,1,8,-4,6,-3,11,3,15,3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,entropy,0.3,94,28,0.2978723404,37,8,0.2162162162,0.2857142857,25,5,0.2,14,3,0.2142857143,12,3,0.25,32,11,52,17,False,False,random,12,-4,6,-1,8,-5,6,-3,11,0,15,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.3,94,28,0.2978723404,37,13,0.3513513514,0.4642857143,25,9,0.36,14,4,0.2857142857,12,4,0.3333333333,32,8,52,11,False,False,random,12,1,6,3,8,-4,6,-2,11,-3,15,-4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,margin,0.3,94,28,0.2978723404,37,9,0.2432432432,0.3214285714,25,6,0.24,14,4,0.2857142857,12,3,0.25,32,13,52,19,False,False,random,12,-3,6,0,8,-4,6,-3,11,2,15,4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,random,0.3,94,28,0.2978723404,37,12,0.3243243243,0.4285714286,25,6,0.24,14,8,0.5714285714,12,6,0.5,32,11,52,15,False,False,random,12,0,6,0,8,0,6,0,11,0,15,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.1,185,18,0.0972972973,69,7,0.1014492754,0.3888888889,48,5,0.1041666667,21,3,0.1428571429,21,2,0.09523809524,44,8,87,12,False,False,random,8,-1,5,0,3,0,3,-1,5,3,8,4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.1,185,18,0.0972972973,69,8,0.115942029,0.4444444444,48,2,0.04166666667,21,1,0.04761904762,21,6,0.2857142857,44,7,87,10,False,False,random,8,0,5,-3,3,-2,3,3,5,2,8,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.1,185,18,0.0972972973,69,5,0.07246376812,0.2777777778,48,3,0.0625,21,0,0,21,2,0.09523809524,44,8,87,11,False,False,random,8,-3,5,-2,3,-3,3,-1,5,3,8,3,-10,4,1000,185,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.1,185,18,0.0972972973,69,7,0.1014492754,0.3888888889,48,5,0.1041666667,21,2,0.09523809524,21,2,0.09523809524,44,7,87,10,False,False,random,8,-1,5,0,3,-1,3,-1,5,2,8,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.1,185,18,0.0972972973,69,8,0.115942029,0.4444444444,48,5,0.1041666667,21,3,0.1428571429,21,3,0.1428571429,44,5,87,8,False,False,random,8,0,5,0,3,0,3,0,5,0,8,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.2,185,37,0.2,69,13,0.1884057971,0.3513513514,48,9,0.1875,21,7,0.3333333333,21,4,0.1904761905,44,12,87,24,False,False,random,14,-1,11,-2,7,0,3,1,8,4,20,4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.2,185,37,0.2,69,14,0.2028985507,0.3783783784,48,7,0.1458333333,21,3,0.1428571429,21,7,0.3333333333,44,14,87,17,False,False,random,14,0,11,-4,7,-4,3,4,8,6,20,-3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.2,185,37,0.2,69,13,0.1884057971,0.3513513514,48,9,0.1875,21,1,0.04761904762,21,4,0.1904761905,44,9,87,14,False,False,random,14,-1,11,-2,7,-6,3,1,8,1,20,-6,-10,7,1000,185,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.2,185,37,0.2,69,11,0.1594202899,0.2972972973,48,6,0.125,21,3,0.1428571429,21,5,0.2380952381,44,12,87,20,False,False,random,14,-3,11,-5,7,-4,3,2,8,4,20,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.2,185,37,0.2,69,14,0.2028985507,0.3783783784,48,11,0.2291666667,21,7,0.3333333333,21,3,0.1428571429,44,8,87,20,False,False,random,14,0,11,0,7,0,3,0,8,0,20,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.3,185,56,0.3027027027,69,18,0.2608695652,0.3214285714,48,14,0.2916666667,21,9,0.4285714286,21,4,0.1904761905,44,16,87,32,False,False,random,22,-4,15,-1,8,1,7,-3,13,3,28,4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.3,185,56,0.3027027027,69,17,0.2463768116,0.3035714286,48,9,0.1875,21,4,0.1904761905,21,8,0.380952381,44,20,87,28,False,False,random,22,-5,15,-6,8,-4,7,1,13,7,28,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.3,185,56,0.3027027027,69,21,0.3043478261,0.375,48,16,0.3333333333,21,2,0.09523809524,21,5,0.2380952381,44,11,87,18,False,False,random,22,-1,15,1,8,-6,7,-2,13,-2,28,-10,-12,9.025,1000,185,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.3,185,56,0.3027027027,69,18,0.2608695652,0.3214285714,48,12,0.25,21,6,0.2857142857,21,6,0.2857142857,44,16,87,28,False,False,random,22,-4,15,-3,8,-2,7,-1,13,3,28,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.3,185,56,0.3027027027,69,22,0.3188405797,0.3928571429,48,15,0.3125,21,8,0.380952381,21,7,0.3333333333,44,13,87,28,False,False,random,22,0,15,0,8,0,7,0,13,0,28,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
